978,lLLPwMLQcacffehiijjkkjkhgcugsldnj,2
979,mLALvAAPQbcbeihijjklllhhjswbcaimgno,3
980,jLLALQPcddeghggiidcbafxjgqw,0
981,nLLPMvzPQkbcefegkkmjlmmlmbapagrgagpeew,4
982,mLLLMvQQPacfgfihjjkjllnkgsrplfwbfhn,3
983,mLLALwPMQacdefhikikllljkqxuruulgpuu,3
984,nLLLLPPLQkacfhfjhklkmmlmjkgikmtepbxlus,4
985,mLvLAAMAQbdghhfijikkllmfimrbxmhjsus,3
986,kLLLALQkcdedgijhijjhstnwpxtjfk,1
987,nLLLAPLwQkbdegghgikmkllmtvmqmaonaxenrr,4
988,nLLLAwMMPkcdegeghjjkmlmmqrutqgdkgagbog,4
989,kLLALwQkceddfgjjiijtivnsnqngso,1
990,nLvLLALQQkbdhjfjimkmklmlmfwobwfuxlmlsj,4
991,nLvALLQMPkcdffghikjllmlmdvukbwwllhoxsr,4
992,jLLALQPcddeghggiidcbafhjgqn,0
993,lLLAzAMMcccedfghiijkkpvlfbwaxviqn,2
994,mLLLLAMAQccfeghjkijllldwarrjqmcarrg,3
995,lLLzLMAQcacffhjhjikjkjkugalrrrqcj,2
996,nLLLAPLwQkbdegghgikmkllmtvmqmaonaxekjr,4
997,lLLPLMMMcccffhghijjkkibaawbgiawiw,2
998,mLLPLLMQPbcefgihijkjllmjmhwmfiubkxn,3
999,lLLAMLLQcacedfgikijkknkimmqupbsip,2
1000,lLLLvAQQcbedjghhikjjkmxfxosvfutes,2
1001,kLLvQMAkcdehfghihjjifeuwwwxbhw,1
1002,lLLwwMQPcacefihihjjkknktrimfkccaw,2
1003,nLLLvLPQQkacgjkhjkimmmlljkoppdxcbcrwsk,4
1004,mLLAPLLPQcdeefghjkklllugiuhjhnelmtf,3
1005,lLLLLMAQccdggfhjiikkkhshgsvlbspbk,2
1006,lLLAwLQPcbdedfjjhijkkdwmfavjvvomk,2
1007,mLLPLLzQQccffhjhlilklkibaawasqsbwww,3
1008,kLLvQMAkcdehfghihjjifeuwwwxbxn,1
1009,mLLLLLQMQacehkgihkjklljrweibipcvjdj,3
1010,mLLzAvQMQacfegkiijllkljkucingogaifl,3
1011,lLLLMvQQcacgehghijjkknkgbdvmknrkr,2
1012,mLLPLLMQPbcefgihijkjllmjmhwmfiubkhw,3
1013,kLLALLQkbcedhijhiijpfxfxmaxhjr,1
1014,nLLMvwPQMkacefiijjkllmmmjktfljofkhuupw,4
1015,jLLLMPQcdefhhghiiispanswotr,0
1016,lLLLMvQQcacgehghijjkkjkgbdvmknrkr,2
1017,mLLLPvAQQcdfgghijllklkuwxujjxqrnffr,3
1018,nLLLLzAAQkcefehijljkkmmmthduvjqdmdgskw,4
1019,lLLAzLAQcbecdgijhkjkkhhnvctaaqjqm,2
1020,lLLAPLLQccdeefgijikkkugmuajesnuql,2
1021,mLLLLzAQQcddhhgjillklklgfgvbtiscfrn,3
1022,nLvLAwMQMkbdhgggkjlljmlmhfhhcciejrvavw,4
1023,lLLAwMMPccecdfghijjkklqrfphvnhewr,2
1024,mLLLMvQQPacfgfihjjkjlljkgsrplfwbfhn,3
1025,nLLvLPzQQkcdgiijhmkmlmllhsgfvsgaqmpavg,4
1026,kLLLLMQkcdgifjhihijpvpfwhsffbj,1
1027,lLvAAwPQccfefghjijkkkpiaiuruqdgco,2
1028,kLLzLQAkacfghighhjjjkumadalghw,1
1029,kLLzLQAkacfghighhjjjkumadalgxn,1
1030,jLLLLQQcdeighhgiiispngvcwos,0
1031,lLLAzMAMcceddggihijkktdvnbnqpklqw,2
1032,nLLLLzPQPkacfgfjkjiklmmmjkgckhccfgniuq,4
1033,jLLALAQacdegghiiijkexpocpau,0
1034,nLvLLMLQQkbdhfkjijimlmlmpfscdwfwfldscv,4
1035,nLvLLAPQPkbdgfilkjhjmlmmpfgcbaujrspokk,4
1036,lLLLzMQPccddhfjjihkjkpkrkfmdpokkn,2
1037,nLvLAMLQAkbefhgijjklllmmdmelgnmauuxkxn,4
1038,mLLLPLPQPacfehgikkkjlljkgrqfigfcnqj,3
1039,mLLvMzQMQcdfihgjhkjklldfarwblomdnww,3
1040,kLLLPLQkcddghjhijijukfjrikatuk,1
1041,mLLMvAMAQacefiijkkjjllnktflxfmqkvsj,3
1042,nLLvLPQMAkcdgfiikhkjklmmhckfvrdndoaxqn,4
1043,nLLMLwAPMkcddefghjjlkmlmigvhgfhowqxhjr,4
1044,mLLMLLMMQcddefihkjklkligvhgtmcgfxwr,3
1045,mLLALMzMQcecdfgijiklllqhsjwchwjltjc,3
1046,nLLvLAPAQkacgihgjklmlmkmnkjhhvxwwewusx,4
1047,lLLALzQPcceddfhihjjkktivnslhlrchr,2
1048,nLLMLwAPMkcddefghjjlkmlmigvhgfhowqxqjj,4
1049,nLLPLLzPQkbcdefihlklmklmpkfpwiuivudfuj,4
1050,lLLLALMQcbedgfijkkijkhhfhmiawsngv,2
1051,mLvLAMAQPbdhefgijijkllpfhdcbpumcwqs,3
1052,lLLAzAwQcbedcfghijkkkxxrjwgxdxtwo,2
1053,lLLAvwQQccdecgkhkijjkqsenohqwvnrb,2
1054,kLLAvPQkcdecihijhijqsenmemmqvj,1
1055,lLLAvMPQccdecghjjikkkqsenoexbvbfc,2
1056,kLLAvPQkcdecihijhijqsenmemmqvn,1
1057,mLLALwAPQaedefhjhkjkllntmpjmiveigor,3
1058,nLvALwPPQkbefegljlmkjmkmdadavixhhaqrsg,4
1059,lLLzALPQccdegfjijkijkhsatlihgcnbk,2
1060,nLLMvAPAAkacefihihjkklmmjktfltjnbulfxj,4
1061,jLLLMAQacefghhiiinkvfjtaamv,0
1062,lLLzLMAQcacffhjhjikjkjkugalrrrqck,2
1063,nLvLAwMMQkbdhefkhijklmlmpfhdchjmcvvqrn,4
1064,kLLvQPPkcdehfighijjikhukaobtfs,1
1065,lLLLALMQcacefgihkijkknkkjjtxvfrbo,2
1066,mLLLLMMQPacggfjhkijjllnkojbedsbbjqj,3
1067,mLvLAMAQPbdhefgijijkllpfhdcbpumcwxk,3
1068,kLLvAAQkcdfghgjiijjqopqvgpaqps,1
1069,nLLPvLQPMkacefgkjjlljmmmnkxvhnccppciub,4
1070,nLLLAzAPPkbdffegjjlklmmmdwddlcifahafnk,4
1071,jLLLAPQcdfgehihhiigudmxhtqj,0
1072,lLLALPLQcacdehgijijkknktxloluavfr,2
1073,mLLAPLLPQcdeefghjkklllugmuhjhnelmtf,3
1074,nLvLLMPQMkbdifkiglljjmlmpfochonldfonkr,4
1075,nLvLMwQQzkbdhgfgjkikjlmmpfegccaxftltxk,4
1076,lLLLPvQQcacfggijhikkkjkvkjhescnro,2
1077,mLLLAPwAQbdegghgikjllltvuqmaouqhxml,3
1078,nLLMvAPAAkacefihihjkklmmjktfltjnbulsxr,4
1079,kLLLMLQkcdgffjhhijjhshanhnjtok,1
1080,mLLLLMMQPacggfjhkijjlljkojbedsbbjqj,3
1081,jLLLMPQcdefhhiiihhsiasgaaig,0
1082,lLLLLLQQccdfghiijhkkkucejnnvxrmok,2
1083,lLLAwMMPccecdfghijjkklqrfphvnhewk,2
1084,nLLMLzAzQkbdedggjilkklmmdsarcvlsxdtfjs,4
1085,lLLzAMMMcaceegghijjkknkxctdxfhpgn,2
1086,lLvALLQQccdfhjihkijkkdveoanwtoepw,2
1087,lLLzLAPQcaceihijhjkjkjkxuitfovgrw,2
1088,mLLLMzwQQbedefhijkllklmxfxfbmaosbnc,3
1089,nLLvLPQMPkceghihkijlmlmmtulsvsuostugow,4
1090,mLvAPwLQQaefhfgilkljlkjiqmfjkorwkww,3
1091,mLLLMAzMQcdegfghjjklllhslmcortcjipu,3
1092,jLLALMQceddgghiiiiifknsiucv,0
1093,jLLAzPQcdcegihhiiqwbiwpilpn,0
1094,nLLvLLMQQkacghkmhmmkjllljkjauaprrcbbjf,4
1095,lLLAzzQMcceddghihjjkktdvnbphpnkxj,2
1096,kLLLMzQkcdefghgjijjhsdawkjhuwj,1
1097,jLLAwPQbeedfghiiiddafafaagk,0
1098,mLLLLPPMQbdeiggkkijllldwlwkwmhbxgck,3
1099,jLLvPQQceehghgiiiiixewbssbb,0
1100,lLLzAMMMcaceegghijjkknkxctdxfhpgr,2
1101,lLvLLMQQcbdifhkgikjkjpfocktkspopj,2
1102,lLLAvMQMcccedghijjikkpvlfwdlavbtj,2
1103,lLvLLMQQcbdifhkgikjkjpfocktrspopj,2
1104,mLLzzPLQQcdcgghjkkkjllqsnkvriubkbcr,3
1105,nLvLMPLAQkbdhgfjhlkmlklmmfenbdcmuxnbrj,4
1106,mLvLMwQMQbdeiggjkjklllmflfggpmxhlfs,3
1107,lLLLPMLQcbedhffiijjkkeqfpkcapissj,2
1108,nLLvLPQMAkcdgfiikhkjklmmhckfvrdndoaxqj,4
1109,kLLPvPQkbcdfghhjjijmjfhvahikss,1
1110,nLLLwzAPQkbedghgklljmkmmxxflrgasgfojrg,4
1111,mLLLPLPQPacfehgikkkjlljkgrqfigfcnxk,3
1112,nLvLAwMMQkbdhefkhijklmlmpfhdchjmcvvqkn,4
1113,lLvLAAQMcbdhggfiiijkkmfaarbpxlqxr,2
1114,jLLLAAQcedfghghiidhsalhrawk,0
1115,kLLvMQAkcdefgghhijjifewwswbjqj,1
1116,mLLzPzLQQcdchghjkijlllqsnwbcimnfgno,3
1117,kLLvMQAkcdefgghhijjifewwswbjhr,1
1118,kLvLAMQkbdgehigjijjpfiiwlbuids,1
1119,lLLLLLQQccdfghiijhkkkucejnnvxkmok,2
1120,lLLALLAQcbcedgihjkjkkdvmjcixaikdm,2
1121,lLvLLAQQcbdgfhjgikkjkpfwcrjwchaol,2
1122,lLLAvMQMcccedghijjikkpvlfwdlavbtw,2
1123,lLvALLQQccdegjhkjkiikdvubaguxucwk,2
1124,nLLAvwMPQkceddgijikmkllmtivnnlobsdnnkn,4
1125,nLvLPzAQAkbdefhihkkjlkmmpficwcsdixvcxj,4
1126,mLLwLAMQPcedfhgiijjklldtvgbonjpqfxr,3
1127,nLLvwvQQQkcdhlimmhkjjllmhstasdhnhmtvrf,4
1128,jLLvMQQcdefgghhiiifewggwwjw,0
1129,mLvLAMzQQbdhgfjilkjkllpfaacaptqcvrf,3
1130,jLLvAQQcefhhgigiiiiddrrnsfs,0
1131,nLvAPLzPQkaefhfijljlmmkmjiqmfehofwpmnu,4
1132,nLLPwzPLQkbcefehikmjllmmpkhdhhxnljudiw,4
1133,mLLLALPPQcdgfeikkijlllhshatthgfrupm,3
1134,mLLLLLQPQbedhgkhjljkllhhfgolkmauugo,3
1135,nLLvLAMPQkcdgiggjikmklmmugkgggnbueiojg,4
1136,lLLAzzAQcceddghihjjkktdvnbphpkwij,2
1137,mLLPLwLQQbcdefhlkkjllkpkfpwivrvowrs,3
1138,nLLLzLQMMkacegkgiihkllmmnrwribxwrjpefj,4
1139,mLLvAPAMQcdfejijhilkllqraqdddnujssb,3
1140,lLvALQLQccdefgihkjkjkivhcgrjtiuxg,2
1141,nLLvLQwAQkcdgifihjlmlmmlhsosrrwbualvrf,4
1142,lLLAzAwQcbedcfghikjkkxxjjooxexugj,2
1143,mLLALMzMQbeddfgijiklllhhokofxovipvb,3
1144,nLLLvPPAQkacffijhlkmlmkmnkgklxhkcdchsl,4
1145,nLvALLPQAkcdffgihkjklkmmdvhbjrndeevnxj,4
1146,mLLvLMQAQacgfhjkhijlllnkjjeeeeovlhl,3
1147,nLLvLLMQQkacghkmhmmkjlllnkjauaprrcbbjf,4
1148,mLLALwAMQcecdggjijklllthcnngqnwqung,3
1149,mLLvAzQMQcdhfhkijklkllhsllvlapuowov,3
1150,nLvLMzLQQkbdefgljkjklkmmpfdcstaudtxccw,4
1151,lLvALPAQccdeghjihjikkdvubnacgakgr,2
1152,mLLvLMQAQacgfhjkhijllljkjjeeeeovlhl,3
1153,nLLLzPwMQkacfgfjiklkmmlmjkgvkmxsughtxv,4
1154,kLLALLQkbcedgjhjiijmsxfkippwjr,1
1155,lLLLPwAQcbdehfhijjkkkdwuhgkxxibjj,2
1156,jLLALMQceddfgihiiiibwvfxqbv,0
1157,nLLvLMAPQkcdgiihjljklmmmhsgsvgopglmksb,4
1158,nLLPLvQzQkbcdefjhikmlllmpkfpwducchumur,4
1159,jLLAwPQbeedfghiiieddfafdajk,0
1160,kLLzzPQkacfegjijijijkucalgggco,1
1161,lLLMLzPQcbceehghikjkklruxjfcufocf,2
1162,mLLMLMzPQcddefghijkklligvhgfmvnemcj,3
1163,kLLLMMMkbedefgihijjmmfiwoacucj,1
1164,kLvAzPQkbefghjhgijjeduacecnome,1
1165,mLLLzPAAQccfehjijkkklllnaageatqefuj,3
1166,lLLLLAMQccdegfihkijkkhshgwrniougv,2
1167,kLvALAQkbefehghjijjtxltnrwmgtm,1
1168,mLLALPzQPceddfhihjjklltivnslmlsneqn,3
1169,nLLLLwPMQkccfigjhkmklllmlnacnibahivgck,4
1170,mLLvLMAQQbefgghikjklllxxmgrvstgduar,3
1171,nLLLzPAAPkceffgjjiikmlmmluttgupnolxgmq,4
1172,mLLAwPzQPcecdfgiijkkllphkolxvvdandw,3
1173,kLLLMAPkcdefgghijjjhsdakjkhebn,1
1174,mLvALMMPQbefighikkljlledepsovdhajvs,3
1175,nLvLLAQMMkbdgjijhgilllmmpfgbobcnndejhs,4
1176,mLLALLQzQbeddggjjiklllxxrwkwaonitjn,3
1177,mLvALPPPQcdegjhhkkllkldvubujgdptdcj,3
1178,jLLALAQceddfghiiiiibwvfihjf,0
1179,jLLLAMQbedefhihiixxrlxuaxtb,0
1180,mLvLLMPQQbdgfjkiiljkllpfjcgqfvmolmv,3
1181,lLvLLAQQcbdgfhjgikkjkpfwcrjjchaol,2
1182,mLLvMMzQQcdfggihjjklllhsagbnceuqwjb,3
1183,mLvLLAAQQbhgigikjkillllqenvvabantlc,3
1184,nLLzLLPQPkcdcgihjlljkmlmhsnruoeltrwdok,4
1185,jLLALPQceddfgihiiiibwvwulwg,0
1186,mLLLLLQMQcdegjiihjklllhslgtskkdhbwv,3
1187,nLLLzMLMQkcddgigjimlkmmltgfgxwlmkgoorw,4
1188,mLLvLzQQQacjgkhhjillklnkisdtttofvof,3
1189,mLvALLPQQcdffgihkjklkldvukbrndeennw,3
1190,nLLvvAQAQkbefkiigkjljmmmhhvovvkjjxsxvf,4
1191,lLvLLMQQcbdgfikgkijkjpfrcgurdjodk,2
1192,lLLPLwQPcaceffgijikkkjkigoartcafw,2
1193,mLLLwwQPQacegfikiklllknkfskptfklqdf,3
1194,nLLPLvQzQkbcdefjhikmlllmpkfpwduccqumuj,4
1195,kLLMwPPkcdeffhhjijjhslhlmehbbf,1
1196,mLLvLzQQQacjgkhhjillkljkisdtttofvwf,3
1197,jLLLPAQceffhhghiiiixxpffgan,0
1198,kLLLAzQkbcfgegjjjiitsttucabkwn,1
1199,nLvALLPQAkcdffgihkjklkmmdvhbjrndeevnxn,4
1200,nLLvLMPQAkcdgfkkhiijlkmmlkjkaqvfwciuhk,4
1201,mLLALMzMQbeddfgijiklllhhowofxovipvb,3
1202,nLvALLPQAkcdffgihkjklkmmdvhbjrsmeennhk,4
1203,mLLvMPzQQcdfggihjjklllhsagbnnimqrjb,3
1204,mLLvQvMQQcdhfgkjljjlklhstlgipiigrog,3
1205,lLLLALMQccdefgijkkijkqceadaekgvcj,2
1206,kLLLAwQkcegfegjijijhuhllsplpao,1
1207,kLLMvAQkbceehgiiijjmktajfahmaj,1
1208,lLLLLwQQcccefgijkikjklnewcnddcipc,2
1209,mLLLPwMMQcdfeehijilkllqceqjvddhdvad,3
1210,jLLALAQbeedgghiiieddfbvftld,0
1211,jLLLPPQcbehfgiihidjqdgktivq,0
1212,lLLvzQPQccdihfgikijkkhsxjbknpnxwo,2
1213,kLLLMMMkbedefgihijjmmfiwoacukk,1
1214,mLLLPwMMQcdfeehijilkllqcehrvddhdvad,3
1215,lLvAwAMQccdfgfijijkkkpvxucuiixejn,2
1216,lLLvMPMQcacgighgikjkkjkwisarofows,2
1217,mLLLLLMQQcdegjhkiklljllrughrdoualwc,3
1218,jLLvPQQcdgiehihihdodfngjnfw,0
1219,nLLPvwLQQkccefhkkimmllkmlnmagialkskjno,4
1220,kLLAzPPkcdedfhijijjhslfceqisnj,1
1221,lLvLAMPQcbdehfgjkikjkpfxmcbutmgss,2
1222,lLvLPMPQcbdgifjikjhkkpfencandirhv,2
1223,jLLMLAQcbeehhgiiiqnhqwgfxii,0
1224,mLLLLwPQQcdfgfkijjllklhgagohgeuutbg,3
1225,lLvLPMPQcbdgifjikjhkkpfencandikhv,2
1226,nLvLPMLAQkcffehijjkmllmmppaakglqqdfvjw,4
1227,mLLvPAAMQcdhgifjjikkllhshgsfmasebnw,3
1228,mLLLLzQAQccfghhijkjllllnlgvnsplirok,3
1229,nLLvLLQAQkaciklgjjkjmklmnkteivimsvxcwk,4
1230,nLvLLAQwQkbdgfigkijlmlmmpfgcwglnndpowr,4
1231,lLLLPMPPcbedhffijikkkeqfpkcaxpwoc,2
1232,jLLLwQQadegigihhinexgegphxg,0
1233,kLLMvPQkbceeghjiijjmktafbuhmxk,1
1234,kLLMvAQkbceehgiiijjmktajfahmak,1
1235,lLLzALMQccdfeghjjikkkhspmiuirvnfn,2
1236,nLLLAzAPPkbdffegjjlklmmmdwddlcifahafwk,4
1237,nLvAPLzQPkaefhfijkljklmmjiqmfehcofjrxj,4
1238,kLvLLQQkbfghfjijijipambccgwgjs,1
1239,mLvAvAMQQbefjgjlkjilkllaljvgixssuic,3
1240,lLLvAAAQcbeghfigjikkkhhhagbjmkdgf,2
1241,nLvAvMMMQkbefjghlkklmmmllaljnfiaaxddej,4
1242,mLLwwMPMQcdeghhkijkllltkhxwnliqsaux,3
1243,lLLvPwQQcacegfhjjikkkjkrgkltgocrf,2
1244,mLLLLLMQQcdegjhkiklljltrughrdoualwc,3
1245,kLLLMAPkbedefghijjjmmfiwokddgb,1
1246,lLvLMwQQcbdegfihjkkjkmfiwbvoppqan,2
1247,kLLvPPQkcdeghjhihjjqoqofargbiu,1
1248,lLLLLAPQccdegfhjjikkktrugwvdtoalc,2
1249,lLLLALMQcbddgfhijikkkhckhgqlwbfkw,2
1250,mLLALPzPQceddfhihjlkkltivnslmlndewj,3
1251,lLvLMwQQcbdeifhkjkijkpfxsckauagan,2
1252,lLLMwzAQccedffiijjikkpivxdqmhkbik,2
1253,lLLLAzPQcacefghjijkkkjksjketgcvof,2
1254,mLLvzAAQQcdgjfihkjlkklprppfrkqpitjk,3
1255,jLLLMPQcdfegihihiiceabanlbu,0
1256,nLvLPzwQQkbdefhkmjlkjlmmpficwaeplixrvk,4
1257,lLLMwzAQccedffiijjikkpivxdqmhkbir,2
1258,mLvALLAQQbfefgjijilkllxpxenlflsxvsv,3
1259,jLLLLQQcefehigihiiitdsvnojv,0
1260,lLvLAMPQcadgefjiijkkknegvbiaaqqof,2
1261,nLvLLPPPQkbdifkkjikjllmmmfsbdqoodfmmwj,4
1262,nLLALALPPkacdegghillkmmmjkexpocdplnmaw,4
1263,nLvLLAPPQkbdigfhljkmlmlmmfkkbotfeuedjo,4
1264,nLLALALPPkacdegghillkmmmnkexpocdplnmaw,4
1265,jLLAwAQbeedfghiiieddfafulon,0
1266,lLvLLMQQcbdhfkjjkhikjpfgclwsagrto,2
