id,oriented,tetrahedra,flat count,negative count
oLAwLMLALQccbbdfhikjjlmnnnhhkhjawepxfteww,0,14,5,0
oLAwLLLQzQccbbdfjkijklnmnnhhkhjwucjhdlbua,0,14,4,0
oLAwvMLMQPcbcbdhgjljlkmnnnhhjhhxbufudklap,0,14,4,0
oLAMvMzLAQccbbdegijklknmnnhhkhhohrxpqifqd,0,14,4,0
oLAMvMvMQPccbbdegiilmklnnnhhkhhohfuhxohae,0,14,3,0
oLAwvMALPQcbcbdhgjilmnlnmnxxjxhxvvuacgfjv,0,14,3,0
oLAMvwzAQPccbbdegkijlmmnnnhhkhhorfnilicsg,0,14,3,0
oLAMLvwMPQcbcbdegiimlnlnmnxxjxxjafeqvogwo,0,14,4,0
oLALLzLLQQccbbeghljmlmnnnmqqnnajugcfnxxmc,0,14,4,0
oLALLzLLQQccbbeghljmlmnnnmqqnnajugcfnxmmc,0,14,4,0
oLAwLMLAMPccbbdfhikjjlmnnnhhkhjawepxkiann,0,14,5,0
oLAwLLLAAQccbbdfjkijllmnnnhhkhjwecjxxbiex,0,14,4,0
oLAwLLLAQPccbbdfjkijllmnnnhhkhjwtcjxxriex,0,14,4,0
oLAwLwLzQQccbbdfgjljklmnnnhhkhjeexqcofjvo,0,14,3,0
oLAwLMLzQPccbbdfhikjkmlnnnhhkhjawexkjwaup,0,14,4,0
oLAwLwLwQQccbbdfhkinklmmnnhhkhjatjwcnbrrj,0,14,3,0
oLAwLMLLPQccbbdfghjkmlnnmnhhkhjebdxrjdxfi,0,14,2,0
oLALLvAQPPccbbegihjklkmnnnqqnnaenxwrflafk,0,14,4,0
oLALLvzQAQccbbeghjmkjmnmnnqqnnanxsvfninmm,0,14,4,0
oLALLzLPMQccbbeghljmlknnmnqqnnajubkjciice,0,14,4,0
oLALLzMLMQccbbeghjklkmlnnnqqnnajiukjhcebb,0,14,4,0
oLLPLvALQQccdcffjhnlkllmnnhsnaslqaioqudrj,0,14,4,0
oLAwLMLLQPccbbdfhikmkllnnnhhkhjaweakgfpxx,0,14,5,0
oLAwLMLLAQccbbdfhikmkllnnnhhkhjaweakgfixx,0,14,4,0
oLAwLMLzQPccbbdfhikjkmlnnnhhkhjawexkjfauu,0,14,4,0
oLAwLMLAMPccbbdfhikjjlmnnnhhkhjawepxkapnn,0,14,5,0
nLLLwALPQkbedgiilmmkmkllhhnhhaqausvsbb,0,13,4,0
pLLAvAMLzQQbcedigjilmoomnnolsajeshjuxapvsgb,0,15,4,0
pLLAvLAMMAQccdegkjijmllmoootnnafxannatinttu,0,15,5,0
pLAvvPQLMAQacchgkiijknnmooojgjnvbofrwaokate,0,15,5,0
pLLAvzwPAQQbcedgkijmmnnooonlsajshbjxdxappug,0,15,4,0
pLLLQvzAPMQcddegfkilmkmmoootgfmgjkjaxkhjqtq,0,15,4,0
pLLMwvPMQwQacdefhklljmkmooonkankbxaxkaljgsg,0,15,5,0
pLAvzPAzQzQaccghgjijmmlnnoojgjanvbrwaokaekk,0,15,5,0
pLLMvLPPMAQacdegjikkllnnooonkanmgnckeaqfuup,0,15,4,0
pLLMMvPzPAQacdefgijlklnnooonkankqnhqckqaeaf,0,15,4,0
pLLLAwvQAAQcddeghimjlklmoootgfmgmfmkgwklxpx,0,15,4,0
pLLMvLMPQzQacdegjkikmklmooonkanmvgbwawmnrrs,0,15,5,0
pLAvLvQQwQPacchgkijiklmnnoojgjakafkcpdoliwn,0,15,5,0
pLLMLLzAMAQaceehhhjlklmmooonktftmwnxlwjjdad,0,15,4,0
pLLPLzLPQwQcdcffgikllkmmooohsnasscnaqsppsbb,0,15,5,0
pLAvPLQvQMPaccfghihjkmlmnoojgjldwjcafunushj,0,15,5,0
pLLPLAvMMAQcdcffhgljkmlmooohsnashsxjmnfcdda,0,15,4,0
nLLLwALPQkbedgiilmmkmkllhhnhhaquusvsbb,0,13,4,0
pLLAvAMLzQQbcedigjilmoomnnolsajeshjuxppvsgb,0,15,4,0
pLLAvLAMMAQccdegkjijmllmoootnnafxannatinutu,0,15,5,0
pLAvvLQQLPQacchgljkkjknonoojgjssasrwkcwhnii,0,15,5,0
pLLAvzwPAQQbcedgkijmmnnooonlsajshbjxdxapuug,0,15,4,0
pLLLQvzAPMQcddegfkilmkmmoootgfmgjkjaxkhjqtt,0,15,4,0
pLLMwvPMQwQacdefhklljmkmooonkankbxaxkaljssg,0,15,5,0
pLAvvMQALPQacchhgkjjjmmnnoojgjxssasvkwniibn,0,15,5,0
pLLMvLPPMAQacdegjikkllnnooonkanmgnckeaqfaup,0,15,4,0
pLLMMvPzPAQacdefgijlklnnooonkankqnhqckqaadb,0,15,4,0
pLLLAwvQAAQcddeghimjlklmoootgfmgmfmkgwklxpp,0,15,4,0
pLLMvLMPQzQacdegjkikmklmooonkanmvgbwawmnrss,0,15,5,0
pLAvLvQAQzQaccghijljklmnnoojgjxnkvawpdruprn,0,15,5,0
pLLMLLzAMAQaceehhhjlklmmooonktftmwnxlwjjaad,0,15,4,0
pLLPLzLPQwQcdcffgikllkmmooohsnasscnaqsppsbs,0,15,5,0
pLAvLMQvMQPacchfgjhillmmnoojgjpesacgwniibqw,0,15,5,0
pLLPLAvMMAQcdcffhgljkmlmooohsnashsxjmnfcada,0,15,4,0
nLLLvQQzMkbcfgjgihiklmmmagqwqbjosaqhvn,0,13,4,0
pLLLMLPPvQQcdgefikjkjomnnoohshpbuhphfmqmvnb,0,15,5,0
pLLLLPLMPPQbegfjhhilknomonohhamhgojecuqvuub,0,15,5,0
pLLAvLALAQQccdegjhmnkloomnotnnanulhabqpkvkk,0,15,4,0
pLLLwAPzwQQcdgffikikmnoomnohshashhthudatunf,0,15,6,0
pLLAvPPzAAQcedehjhkljmnmoooatvtoxjhbkihqboj,0,15,6,0
pLLAvPzMMMQcedehgklkjmmonooadvakvhqfkeuqkvk,0,15,6,0
pLLLwAzwMQQcdgffikjlnomomnohshashhqkhhgevxb,0,15,6,0
pLLAvLAvQQQbcedgkhmllknonoolsajjatiqxjtjjgv,0,15,5,0
pLLLwAPzwQQcdgffikikmnnoonohshashhthudtttno,0,15,6,0
pLLLwAPzwQQcdgffikikloonnnohshashhthfdllnnn,0,15,6,0
pLLAvPPzMMQcedejhkhklnmmoooaavtxshowcxuqcos,0,15,6,0
pLLLwAPLLQQcdgffikjmnlmonoohshashhdvuvgpidr,0,15,6,0
pLLLLwMPMPQcdgfiklijjnmonooqcqkchqoxdpkidtc,0,15,6,0
pLLAvLLAPQQbcedkjijnlnlmooolsajatjcaglvklmj,0,15,5,0
pLLLwAzPzQQcdgffikkmnoomnnohshashhhraadgttl,0,15,6,0
pLLLvPPPzQQbefkihhijnmnmoooxxaxwrrggqwoniiu,0,15,6,0
pLLLLPwAwQQbeghjhgkkmoomnnohhaahocqpxxubumj,0,15,6,0
pLLLAwwALQQcddeghjilmnmoonotgfmgmpfmdidcvvo,0,15,4,0
pLLALvwPPQQccdehjinlmlonmootnnaqtvefnndabav,0,15,5,0
pLLALvPLAQQbcedhlinkmklonoolsajxautvmnvirss,0,15,5,0
pLLAvLwPQPQbcedgjmklnkoononlsajjeafbhbdttso,0,15,4,0
pLLALvPPLQQbcedhljmmklnonoolsajxaxxeosxaxcs,0,15,4,0
pLLAvLwLQQQbcedgkjlonklmnoolsajjajblujjtcvw,0,15,5,0
pLLAvLwPPQQbcedgkmnlnmklooolsajjaamvqxjjegc,0,15,5,0
pLLLLMwzPQQbcfgfjjmlknnmoooabxnvpmiqnofoocr,0,15,4,0
pLLMMvLzPQQacdefgjlkmnmnooonkankqhuwsjsbkff,0,15,5,0
pLLLLQLPvQQcdfigfhilknmmnooacljffjkaraetrrr,0,15,5,0
pLLLMAvzQPQcdgfefhjnlmomnoohshassschbaaxtor,0,15,4,0
nLLLPPPzMkbcefhigjiklmmmabxhnuwqxnqqof,0,13,4,0
pLLLMLPPvQQcdgefikjkjomnnoohshpbuhphfmumvnb,0,15,5,0
pLLLMLzLPQQcdgefikjmllnnooohshpbuhfbvggviiu,0,15,5,0
pLLAvLAwMQQbcedgjhikloomnnolsajjetsbxdsjffs,0,15,4,0
pLLLwAPzwQQcdgffikikmnnoonohshashhthudtatno,0,15,6,0
pLLAvPzMMMQcedehgklkjmmonooadvdkvhqfkeuqkvk,0,15,6,0
pLLAvPPzMMQcedejhkhklnmmoooatvtxshowcxuqcos,0,15,6,0
pLLLwAzwMQQcdgffikjlnomomnohshashhekhhgevxb,0,15,6,0
pLLAvLAvQQQbcedgkhmllknonoolsajjatiqxjtjcgv,0,15,5,0
pLLLwAPzwQQcdgffikikmnoomnohshashhthudaaunf,0,15,6,0
pLLLvPMwAQQbegkjiliklomnnooxxaxrwawaqqjoscc,0,15,6,0
pLLAvPPzAAQcedehjhkljmnmoooaavtoxjhbkihqboj,0,15,6,0
pLLLwAzPwQQcdgffikjmllononohshashhdgkgmdlhv,0,15,6,0
pLLLLwMMMPQcdgfiklijjmonnoohchncqhgxesdtemk,0,15,6,0
pLLAvLMMPAQbcedgkillnnkmooolsajjagjjlujtnnv,0,15,5,0
pLLLLPwMLQQcefhjghlkoomnnonahdahsclahanbrak,0,15,6,0
pLLLwAzPzQQcdgffiklmmmononohshashhagssdedtv,0,15,6,0
pLLLLPLLMQQcefhjgillomnononaqehqwkppqrrajmj,0,15,6,0
pLLLAwwAMPQcddeghjilkmnnoootgfmgmpfmrdcvssg,0,15,4,0
pLLALvwPPQQccdehjinlmlonmootnnaqtvefgndabav,0,15,5,0
pLLALLzzMQQccdehgimnnnlomootnnaqfalddlthwvv,0,15,5,0
pLLAvLwPAQQbcedgjiklkoononnlsajjesfbbdttsoo,0,15,4,0
pLLALzvAPQQbcedhgmmnlollnoolsajxsxexjaooxcs,0,15,4,0
pLLAvLwLQQQbcedgkjlonklmnoolsajjajblujjtcvf,0,15,5,0
pLLAvLMPPAQbcedgkilmmnklooolsajjagnaeujjjvv,0,15,5,0
pLLLLQLzwQQbceifgiillnomonoavmsongkqoqmegff,0,15,4,0
pLLMMvLzPQQacdefgjlkmnmnooonkankqhuwsjsboff,0,15,5,0
pLLMMvvMQPQacdefgimknmnonoonkankqbawcjctntx,0,15,5,0
pLLLLQvQvQQbceifigilkmooonnabmsoswcqwaaqwrw,0,15,4,0
pLLLwAPvPQQcdgffhkiomllmnoohshasvhxiebghfjj,0,15,6,0
pLLLwAzvQQQcdgffhkjnlmmoonohshasvhjesbgxxhc,0,15,6,0
pLLLvMAPLQQbedjkiikiommonnoxxnxinveoxkrxwwx,0,15,6,0
pLLALvAMLQQbcedhijlmkoonmnolsajxutjtbmeidnj,0,15,5,0
pLLAvLQPPzQbcedijhilkkmnoooavafhdiqxwraxqwg,0,15,6,0
pLLAvLQPPzQceddihijlkkmnoooaavoehtixrnaxqbr,0,15,6,0
pLLAvAAPPzQcddehijilkkmnoooasvaeulmhrblhqnc,0,15,6,0
pLLAvAAMPzQcddeihhjklkmnooohsvadpeprhgphxfs,0,15,6,0
pLLLLPPAMzQbddfhikhjjlmnooomkfrkxqwtrqqqqsj,0,15,5,0
pLLLvAzMPQQbedjhkliommnlmooxxwxruuoavcbngob,0,15,6,0
pLLLwAzvQQQcdgffhkjnlmmoonohshasvhjesbgaahc,0,15,6,0
pLLLwLMwPQQcdgfjhlkkoomnnonhshapshlvatcahxa,0,15,6,0
pLLALvAMLQQbcedhijlmkoonmnolsajxupjtbuiidnf,0,15,5,0
pLLAvMMMMzQccdehihjklkmnoooabvaeqiljhclhhrw,0,15,6,0
pLLAvwQMMzQceddhhijklkmnoooaavgqhdijxsaxhjf,0,15,6,0
pLLAvAAMPzQcddehihjklkmnoooasvaimetrhbthxoj,0,15,6,0
pLLAvAAPPzQcddeihjilkkmnooohsvaltdmhrgdhqkv,0,15,6,0
pLLLLPPAMzQbddfhikhjjlmnooomvfrvxqgprqqqqsj,0,15,5,0
pLLLwMPLzQQcdgffhkjjnonmoonhshasshlvahpxagf,0,15,6,0
pLLLwMzLPQQcdgffhkjolnnmoonhshasshrqvahvlla,0,15,6,0
pLLALLwLPQQccdehjjnkklomnootnnaqallbffxlwjj,0,15,5,0
pLLLAwwQMzQcdefghiljkkmnoooavppiqiqgnvpqqof,0,15,5,0
pLLLALzwAQQcegffjkijlomnnoohahdddhivohsuuag,0,15,6,0
pLLLLMzPPPQbegffjkilmmomnooaeqpkqqkassqnkaq,0,15,6,0
pLLLvzAPPQQbefkilmnnjlloonoxxaxnueedcppcvrv,0,15,6,0
pLLLQvvQwQQcddegfimjllomnootgfmgjjavxpajjks,0,15,4,0
pLLALLwzPQQbcedhjimkkonomnolsajxauxrsmumtjc,0,15,4,0
nLLLMPMzMkcdgefighjklmmmifaewaswhxhxte,0,13,4,0
pLLLLMPMMzQbedgfhkjijlmnooopafjkchtoikhxhld,0,15,5,0
pLLLMLzMzQQcdgefikijlnmnooohshpbuhifvdvhttb,0,15,5,0
pLLAvLMzPQQccdegkimmnkloonotnnanagaeenntegr,0,15,5,0
pLLAvLMvQQQccdegkionnklmonotnnanagaetnneerg,0,15,5,0
pLLLwAPwwQQcdgffikijlmmnooohshashhtlgluagss,0,15,6,0
pLLLLPPPvQQbegfjikilinomonohhaphwanqcmlpnjn,0,15,6,0
pLLLPLMMvQQcdgehhjkilnomonoqcqdrkhqteifvbjb,0,15,6,0
pLLLLALALQQcdgfhhlikkonmnoohchncchcuktmgtaf,0,15,5,0
pLLAvLLLQQQbcedgijookmmmnnolsajvjjaqvvvnlmj,0,15,5,0
pLLAvLLwQQQbcedgimnklloomnolsajvjjakvvmlvaj,0,15,5,0
pLLLwMzwPQQcdgffhkloonmnmonhshasshhaauahlhc,0,15,6,0
pLLLwAzALQQcdgffikjklnonnoohshashhlhvdttnnn,0,15,6,0
pLLLwQzwMPQcdgffihjklnomnoohshasushhatwfgsb,0,15,6,0
pLLLvPwQPQPbddhjjhikklnmnoomkfkduwljjnhkhvk,0,15,5,0
pLLLvPwQPQPbddhjjhikklnmnoomvfvdugmjjnhkhvk,0,15,5,0
pLLMvPzLMQQacdehgjnmkomnononkanxmgapafrsknv,0,15,4,0
pLLLAvzwQQQcdefglinmlkmnmooavppixnalgklpenn,0,15,5,0
pLLLLMLzQQPbedgfjijmmmlnnoopasjkxgaxbvsccus,0,15,4,0
pLLALvwPAQQccdehjnnmklmooontnnaqequobjgihll,0,15,5,0
pLLALvwPQPQccdehjnnmklmooontnnaqtquobfgihll,0,15,5,0
pLLALvAzPQQbcedhjjmkkoonmnolsajxuuxvoqiitjj,0,15,5,0
pLLALvzzQQQbcedhlnkmkllmooolsajxaxcjcrschfj,0,15,4,0
pLLAvLMAPAQbcediihilmklnooolsajxqdjrajklllt,0,15,6,0
pLLAvzAMAPQbeeehkjhjmkonnooppaaspljuhceleqw,0,15,6,0
pLLAMLPLLAQbcedfghijlmnloooajhfxhfjhoxlsaxm,0,15,6,0
pLLALLMvQMQbcedhghkjkmmnnoolsajxjevjjqvfgdk,0,15,6,0
pLLALLMLAPQbcedhghkljkmnooolsajxjevajjnfxpm,0,15,6,0
pLLAvLMAPAQbcediihilmklnooolsajxqdjrajkltlt,0,15,6,0
pLLAvzAMAPQbeeehkjhjmkonnoopuppspljuhceleqw,0,15,6,0
pLLAMLPLLAQbcedfghijlmnloooajhfxhfjhoxlsaem,0,15,6,0
pLLALLMLAPQbcedhghkljkmnooolsajxjevajjrfhpm,0,15,6,0
pLLALLMvQMQbcedhghkjkmmnnoolsajxjevjjqvfgdj,0,15,6,0
pLLAvzAMAMQbeeehkjhjmkmnoooapuaspljuhcslmks,0,15,6,0
pLLAvMAzMAQbcedigihjlnmlooolsajdjaxcpmgjaog,0,15,6,0
pLLALPLPwAQccdehhgijjlmnnootnnaqunsnnxjrcxw,0,15,6,0
pLLALPLPLPQbcedhhgijjmonnoolsajxejkjjpaoged,0,15,6,0
pLLAvzAMAMQbeeehkjhjmkmnoooauapspljuhcslmks,0,15,6,0
pLLAvMAzMAQbcedigihjlnmlooolsajdjaxcpmgjaoc,0,15,6,0
pLLALPLPLPQbcedhhgijjmonnoolsajxejkjjpaowet,0,15,6,0
pLLALPLPwAQccdehhgijjlmnnootnnaqunsnnxjrcxj,0,15,6,0
pLLPzzLQvQQcdcefhikjlnnnooohsnpbufgvkleekjk,0,15,5,0
pLAvLwPAAQPaccfhjljjlkmmnoojgjqpqqeeaprkpxr,0,15,6,0
pLLPLwwwMQQcdcffhiknlmmnooohsnashlveheengok,0,15,6,0
pLLzLzzQQwQcdcggllmkkmmkooohsnsvulhwwnvfvjv,0,15,5,0
pLLLwMLQPPPbcefigjjjlmlmnooajdmxbtthcpjpnxr,0,15,6,0
pLLLPPPvMPQbcehfihjhlloonnoabuagpcqkljmiaic,0,15,6,0
pLLLPPPvQPPbcehfihjhllmmnooabuagpcqklgosuxr,0,15,5,0
pLLLPPPvwQQbcehfihjhlnmonooabuagpcqklicxiac,0,15,6,0
pLLMLLwPMPQacdehgjlmjmonnoonkanqmomdokassql,0,15,5,0
pLLMMzvAMPQacdefghkjlmnnooonkankqqccwahhccr,0,15,6,0
pLLLwAMPwAQbcgeiijhkklmnnooagiiadxglwkiirar,0,15,5,0
pLLPvQLPMPPcdefhihiklkmmnooawaljunxgkommbhn,0,15,5,0
pLLzLzzAQAQcdcggllmkmmknooohsnsvulhwnvfilww,0,15,5,0
pLLPLAvPzQQcdcffhgkjlnnooonhsnashstvucwettr,0,15,6,0
pLLLvQAPPPPbcghfhgillkmmnooavawjwbnhrselsqn,0,15,6,0
pLLPLwMwzQQcdcffhijkmnnmooohsnashlkvudsbjjf,0,15,6,0
pLLPzzLAMPQcdcefhikjlnmnooohsnpbufgvchhejjn,0,15,5,0
pLLPLwMvMQQcdcffhiklkommnoohsnashlwmrqrrbbs,0,15,6,0
pLLzLzzQLQQcdcggllmjmnoonnohsnsvulhcvmmmmuh,0,15,5,0
pLLPLAvPLQQcdcffhgkjomonnonhsnashstvwgbwwkn,0,15,6,0
pLLPLwwvQQQcdcffhionlmloonnhsnashleahaqunrr,0,15,6,0
pLLPzzLQvQQcdcefhikjlnnnooohsnpbufgvkleejjk,0,15,5,0
pLAvPvAMQPPaccgfjjkjmmlnmoojgjpqeelxxqolnxj,0,15,6,0
pLLzLzzQQwQcdcggllmkkmmkooohsnsvulhwwnvfvjj,0,15,5,0
pLLLwMLQPPPbcefigjjjlmlmnooajdmxbthhcpjpnxr,0,15,6,0
nLLLAAzAAkbcffehgjkjklmmajttixccpjpnxr,0,13,4,0
pLLLLPAMPMPbeggfhjjiklmmnooaeauojpdkmguhwqn,0,15,5,0
pLLLALwMQPPbegffijjmllmlnooalqiiqdpnssgnqqn,0,15,5,0
pLLLAPLPMPPbegffihilklmmnooalqiiajpkwgaqwqn,0,15,6,0
pLLLLMPMMMPbddfhjjkjlkmmnoomvffvaeqhwjlawqn,0,15,6,0
pLLALAMvPAQccdefghijmmlnoooakvhvnhqhppfljcc,0,15,6,0
pLLPLAvwAQQcdcffhgjmnmonmoohsnashsghqcarrla,0,15,6,0
pLLPLAvMAPQcdcffhgjkmlnnooohsnashsgahueeaao,0,15,6,0
pLLPLAvAPPQcdcffhgjklnmnooohsnashsgausswaai,0,15,6,0
pLLLvPAMPQPcdffgkkilmmknmooavewwhhjabwwjsxr,0,15,6,0
pLLPLAvLMQQcdcffhglmllomnoohsnashsdaunkgcss,0,15,6,0
pLLAvzLQPMQbeeehihmjnmlomooapuasgjauxksqgos,0,15,5,0
pLLAvzAAAMQbeeehkjhjlmnmoooauapjptstdjhbifs,0,15,5,0
pLLLMvQwPPQcdgefiiikmknoonohshpbulelakupcjk,0,15,6,0
pLLLMvQwMAQcdgefiiiklkmnnoohshpbulelrkixvpj,0,15,6,0
pLLAvAMMPzQbeeeihjkhkmlnoooauapjjpasdhshhxq,0,15,6,0
pLLAvzLQPMQbeeehihmjnmlomooppaasgjauxksqgos,0,15,5,0
pLLAvzAAAMQbeeehkjhjlmnmooopuppjptstdjhbifs,0,15,5,0
pLLLMvQwPPQcdgefiiikmknonoohshpbuleltkuajck,0,15,6,0
pLLLMvQwMQPcdgefiiiklkmnnoohshpbulelrkxivxw,0,15,6,0
pLLAvAMMPzQbeeeihjkhkmlnooopuppjjpasdhshhxq,0,15,6,0
pLLLvAQwPMQcdghfkkkhmlnoonohshsjhhajkfwmafq,0,15,6,0
pLLAAvzQMzQbcdeffijiklmnooodfbedbllnkrhxhum,0,15,6,0
pLLAPvLAQzQceddggilkjkmnoooatvgffwxwwwhxqwg,0,15,6,0
pLLAPvzMQzQcddeffjkmjlknoooasvdwwwwqrhrxqbr,0,15,6,0
pLLAPvzQPzQcddeffikjlmknooohsverrwwraxwqxrg,0,15,6,0
pLLAAvzQMzQbcdeffijilkmnoooacbdabiijwjhqhpt,0,15,6,0
pLLLvAQwPAQcdghfkkkhnlmmnoohshsjhhajofonfqk,0,15,6,0
pLLLvAQwPAQcdghfkkkhnlmmnoohshsjhhajofogfaj,0,15,6,0
pLLLvAQwMMQcdghfkkkhjlmnnoohshsjhhajmfgppsr,0,15,6,0
pLLLvAQMzMQcdghfkkkhjlnonnohshsjhhajpfdhmmr,0,15,6,0
pLLAAvLQPzQcddeffkijlmknoooafvatfuuwsqrhqdm,0,15,6,0
pLLAAvLQMzQcedcffjiiklmnoooaavsisttnkohqhei,0,15,6,0
pLLAAvPLQzQcddeffjkjmlknoooagvatfmmwxswqxud,0,15,6,0
pLLLMwPLQPPcdgefhkjmlkknnoohshpbrhlmrosajdj,0,15,6,0
pLLLLPLMQzQbeffjilikmmmnnooxxdpxbaghusoedww,0,15,6,0
pLLALLPMPLQbcedhgkjjlkmnnoolsajxjubrigemmwn,0,15,7,0
pLLALPLMMzQbcedhigjjjlmnnoolsajxtjrbjqdambw,0,15,7,0
pLLAMvMAPPPbcedfghijjmlnnoolsajhxkndamxalcj,0,15,7,0
pLLAMLLAPPPbcedfgijjjmlnnoolsajhxbqdqardjqk,0,15,7,0
pLLLLAzQPzQceehgigikkmlnoooadeerbrbpkqjxqti,0,15,6,0
pLLLwAMAMzQceefgigikjlmnoooadearnrcqqhqhqvk,0,15,7,0
pLLAAvPAMzQbcdeffijiklmnooodfbaabpmmnxhxhfj,0,15,7,0
pLLLAwAMMzQcefdffjijlkmnoooaiqjqsinnhdxhxte,0,15,7,0
pLLLAwAMMzQcefdffjijlkmnoooaihjqfinnhdxhxte,0,15,7,0
pLLLzPwAQPPbeffjihklmmmlnooxxddxokthqrbfthr,0,15,7,0
pLAPvLwQMzQbcceehiljkkmnoooeaksblqqvsgxqxrg,0,15,6,0
pLAPvvPQPzQbcceellkjjmlnoooeaksbtfnvjxkhxet,0,15,6,0
pLAPvLAALAQbcceehjjkjnmnoooeaksbltlqjqjtean,0,15,7,0
pLAPvLAALMQbcceehjjkjnmonooeaksbltlqjqjutus,0,15,7,0
pLAPvLAAwMQbcceehjjkjlmnoooeaksbltlqjxtnsns,0,15,7,0
pLAPvLAAwPQbcceehjjkjlnonooeaksbltlqjxtnnoo,0,15,7,0
pLAPvLzAQzQbcceejklijkmnoooeaksbhtqrfklqxrg,0,15,6,0
pLAPvzQzMzQbcceeghijklmnoooeaksbkignxhxhxte,0,15,7,0
pLAvLQzAMzQbccgfigjiklmnoooeakeivgpklhxhxfs,0,15,7,0
pLAwAvPAMzQcbcdffiijklmnooopawugjlqlsqhqhkc,0,15,7,0
pLLLzPvQPMQbeffjiklmnnnoomoxxddxodhtqrbaafm,0,15,7,0
pLAwALLAMzQbccdffiijklmnoooaurewcullohhhhgb,0,15,7,0
pLAwALLAMzQcbcdffijiklmnooopigmwsdeajhhhhbg,0,15,7,0
pLAPvzMPMzQbcceehiijlkmnoooeaksbmdgfusxqxrg,0,15,6,0
pLAPvLPzQzQbcceejikjmklnoooeaksbmxrwxklqxrg,0,15,6,0
pLAPvzLAMAQbcceehkllmnkloooeaksbmsrcxhnbxet,0,15,6,0
pLAPvzQzwPQbcceehhijklmnoooeaksbmxxnxhtrcbc,0,15,7,0
pLAPvzQzwMQbcceehhijklnnoooeaksbmxxnxhtrbnn,0,15,7,0
pLAPvzQzLPQbcceehhijknomonoeaksbmxxnxxunuek,0,15,7,0
pLAPvzQzLMQbcceehhijknnmoooeaksbmxxnxxenair,0,15,7,0
pLAvLQLAMzQbccgfghikjlmnoooeakeigrkxlhhhhrw,0,15,7,0
pLAwALPzMzQcbcdffijiklmnooopawugjdiqshhhhrw,0,15,7,0
pLLLzPvQPMQbeffjiklmnnnoomoxxddxodthqrbapfe,0,15,7,0
pLAwAvMAMzQcbcdffiijklmnooouajigjequbqqqqfo,0,15,7,0
pLAwALLAMzQcbcdffijiklmnoooumjtwsdeajhhhhbg,0,15,7,0
pLLLLAzQPzQceehgigikkmlnooodadegbnbpkqjxqti,0,15,6,0
pLLLMwPLQPPcdgefhkjmlkknnoohshpbrhlarosdjqk,0,15,6,0
pLLLLPLMQzQbeffjilikmmmnnooxxdpxbeghusoaegj,0,15,6,0
pLLAMLLAPPPbcedfgijjjmlnnoolsajhxbqdqmrajdj,0,15,7,0
pLLAMvMAPPPbcedfghijjmlnnoolsajhxkndaaxelrk,0,15,7,0
pLLALPLMMzQbcedhigjjjlmnnoolsajxtjrbjqatmsj,0,15,7,0
pLLALLPMPLQbcedhgkjjlkmnnoolsajxjubrageimkj,0,15,7,0
pLLLvAwQMPQcdghjkmlilnmmnoohshsaqhmrlonvntj,0,15,7,0
pLLAALzAMzQbcdeffiijklmnooodfbaabepxjhqhqvk,0,15,7,0
pLLLAwAMMzQcedfefjijlkmnoooiafhhrivvqeqqqhx,0,15,7,0
pLLLAMPzMzQccfeefijiklmnooodwqhhjekwthhhhqx,0,15,7,0
pLLLzPwAQPPbeffjihklmmmlnooxxddxokhtqrbfqxn,0,15,7,0
pLLAvzLQPMQbeeehihmjnmlomooauapsgjauxksqgos,0,15,5,0
pLLAvzAAAMQbeeehkjhjlmnmoooapuajptstdjhbifs,0,15,5,0
pLLLMvQwMAQcdgefiiiklkmnnoohshpbulelrkixvpk,0,15,6,0
pLLLMvQwPPQcdgefiiikmknoonohshpbulelakupcwn,0,15,6,0
pLLAvAMMPzQbeeeihjkhkmlnoooapuajjpasdhshhxq,0,15,6,0
pLLAvzLQPMQbeeehihmjnmlomoopuppsgjauxksqgos,0,15,5,0
pLLAvzAAAMQbeeehkjhjlmnmoooppaajptstdjhbifs,0,15,5,0
pLLLMvQwMQPcdgefiiiklkmnnoohshpbulelrkxivxs,0,15,6,0
pLLLMvQwPPQcdgefiiikmknonoohshpbuleltkuaocf,0,15,6,0
pLLAvAMMPzQbeeeihjkhkmlnoooppaajjpasdhshhxq,0,15,6,0
pLLLvAQwPAQcdghfkkkhnlmmnoohshsjhhajofogfaw,0,15,6,0
pLLLvAQwPAQcdghfkkkhnlmmnoohshsjhhajofonfqj,0,15,6,0
pLLLvAQwMMQcdghfkkkhjlmnnoohshsjhhajmfgppsn,0,15,6,0
pLLLvAQMzMQcdghfkkkhjlnonnohshsjhhajpfdhmmn,0,15,6,0
pLLAAvPLQzQcddeffjkjmlknoooafvatfmmwxswqxud,0,15,6,0
pLLAAvLQMzQcedcffjiiklmnoooaavwisttnkohqhei,0,15,6,0
pLLAAvLQPzQcddeffkijlmknoooagvatfuuwsqrhqdm,0,15,6,0
pLLLvAQwPMQcdghfkkkhmlnoonohshsjhhajkfwudfu,0,15,6,0
pLLAAvPPPzQbcdeffikikmlnooodfbedbmmkkqrhqul,0,15,6,0
pLLAPvPLQzQceddggikmkjlnoooatvgffwrqrrhxqwg,0,15,6,0
pLLAPvLQPzQcddeffikjlmknoooasvdwwrrrhxwqxbw,0,15,6,0
pLLAPvLMQzQcddeffjkmjlknooohsverrrrqrarxqwg,0,15,6,0
